id	label	doi	year	first_author	weight	x	y	cluster	source
W4408318418	Emergence of natural and robust bipedal walking by learning from biologically plausible objectives	10.1016/j.isci.2025.112203	2025	Schumacher	10	0.509781	0.494986	1	task5import
W4410576946	Reorganization of spinal neural connectivity following recovery after thoracic spinal cord injury: insights from computa	10.1101/2025.05.17.654682	2025	Shevtsova	0	0.501133	0.499735	2	task5import
W2122715731	Locomotor activity in spinal cord-injured persons	10.1152/japplphysiol.00942.2003	2004	Dietz	358	0.500783	0.505926	3	originals99
W2605689714	The neural control of interlimb coordination during mammalian locomotion.	10.1152/jn.00978.2016	2017	Frigon	186	0.500131	0.502873	4	rest383
W4380084061	A sensory signal related to left-right symmetry modulates intra- and interlimb cutaneous reflexes during locomotion in i	10.3389/fnsys.2023.1199079	2023	Mari	20	0.497602	0.505104	4	demo50
W2150029220	Emergent synchrony in locally coupled neural oscillators	10.1109/72.392256	1995	Wang	186	0.526289	0.491760	1	task5import
W2032922942	Biomechanics of fast-start swimming in fish	10.1016/s1095-6433(01)00461-5	2001	Wakeling	35	0.338226	0.388330	9	task5import
W2126918678	Flexor reflex afferents reset the step cycle during fictive locomotion in the cat	10.1007/s002210050522	1998	Schomburg	158	0.501224	0.503590	3	rest383
W2234885283	An Assessment of Six Muscle Spindle Models for Predicting Sensory Information during Human Wrist Movements	10.3389/fncom.2015.00154	2016	Malik	11	0.505796	0.494855	6	task5import
W3206958864	Secondary endings of muscle spindles: Structure, reflex action, role in motor control and proprioception	10.1113/ep089826	2021	Banks	59	0.501685	0.497832	3	task5import
W4245017765	Forms of Forward Quadrupedal Locomotion. III. A Comparison of Posture, Hindlimb Kinematics, and Motor Patterns for Downs	10.1152/jn.1998.79.4.1702		Smith	98	0.502861	0.506283	4	rest383
W2106332413	Neural control of locomotion: sensory control of the central pattern generator and its relation to treadmill training	10.1016/s0966-6362(98)00010-1	1998	Van de Crommert	226	0.502202	0.505055	3	rest383
W2100949883	Estimation of musculoskeletal models from in situ measurements of muscle action in the rat hindlimb	10.1242/jeb.049163	2011	Yeo	11	0.510719	0.509180	1	task5import
W2165007430	RHYTHMIC PATTERNS IN THE THORACIC NERVE CORD OF THE STICK INSECT INDUCED BY PILOCARPINE	10.1242/jeb.198.2.435	1995	Büschges	213	0.508127	0.503084	1	originals99
W2020342163	Automatic body regulation for maintaining stability of a legged vehicle during rough-terrain locomotion	10.1109/jra.1985.1087012	1985	Messuri	221	0.508043	0.479862	1	task5import
W2047207165	Synchronization dynamics of two coupled neural oscillators receiving shared and unshared noisy stimuli	10.1007/s10827-008-0120-8	2009	Ly	49	1.000000	0.500000		task5import
W2088984699	Bipedal walk using a Central Pattern Generator	10.1016/j.ics.2004.05.129	2004	Inada	23	0.511923	0.496874	1	task5import
W2103127878	Ia afferent activity during a variety of voluntary movements in the cat	10.1113/jphysiol.1977.sp011864	1977	Prochazka	158	0.504002	0.504263	3	task5import
W1991524960	Identification of the Plant for Upright Stance in Humans: Multiple Movement Patterns From a Single Neural Strategy	10.1152/jn.01272.2007	2008	Kiemel	112	0.515409	0.518223	5	task5import
W1973862785	Recovery of locomotion after chronic spinalization in the adult cat	10.1016/0006-8993(87)91442-9	1987	Barbeau	839	0.499429	0.504270	4	rest383
W2119899403	Rate Models for Conductance-Based Cortical Neuronal Networks	10.1162/08997660360675053	2003	Shriki	224	0.518615	0.494439	1	task5import
W2138373683	Finding Resonance: Adaptive Frequency Oscillators for Dynamic Legged Locomotion	10.1109/iros.2006.281802	2006	Buchli	90	0.513634	0.496910	1	task5import
W4399319734	A spinal circuit model with asymmetric cervical-lumbar layout controls backward locomotion and scratching in quadrupeds	10.1016/j.neunet.2024.106422	2024	Zhu	2	0.498207	0.500714	2	digest20
W2106064561	Contribution of Force Feedback to Ankle Extensor Activity in Decerebrate Walking Cats	10.1152/jn.00325.2004	2004	Donelan	112	0.503054	0.505444	3	rest383
W1980143518	Circuits controlling vertebrate locomotion: moving in a new direction	10.1038/nrn2608	2009	Goulding	794	0.500324	0.500862	2	rest383
W2037428536	Supraspinal contributions to the initiation and control of locomotion in the cat.	10.1016/0301-0082(86)90021-3	1986	Armstrong	234	0.500054	0.504926	4	rest383
W3127158969	Recent Insights into the Rhythmogenic Core of the Locomotor CPG.	10.3390/ijms22031394	2021	Rančić	40	0.500390	0.499586	2	rest383
nodoi:rec1wae5IFa5E0TA7	Ankleextensor groupIafferents excite extensors throughout thehindlimb during fictive locomotion inthecat		2011	Guertin	0	0.999388	0.524729		task5import
W2914580701	Analyzing Moment Arm Profiles in a Full-Muscle Rat Hindlimb Model	10.3390/biomimetics4010010	2019	Young	16	0.514174	0.505229	1	rest383
W4312223060	Hindlimb muscle spindles inform preparatory forelimb coordination prior to landing in toads	10.1242/jeb.244629	2023	Duman	1	0.501329	0.513178	4	task5import
W3115364503	A Synthetic Nervous System Model of the Insect Optomotor Response	10.1007/978-3-030-64313-3_30	2020	Sedlackova	3	0.516608	0.501573	1	rest383
W2200746124	Forms of forward quadrupedal locomotion. II. A comparison of posture, hindlimb kinematics, and motor patterns for upslop	10.1152/jn.1998.79.4.1687	1998	Carlson-Kuhta	188	0.502375	0.505405	4	rest383
W2109398572	Plasticity of connections underlying locomotor recovery after central and/or peripheral lesions in the adult mammals	10.1098/rstb.2006.1889	2006	Rossignol	125	0.499768	0.504027	4	rest383
W2612306436	Nitride-Based Materials for Flexible MEMS Tactile and Flow Sensors in Robotics	10.3390/s17051080	2017	Abels	51	0.355173	0.416735	8	task5import
W2072168817	How Fish Power Swimming	10.1126/science.8332898	1993	Rome	226	0.337164	0.388954	9	task5import
W2050605088	The effects of self-reinnervation of cat medial and lateral gastrocnemius muscles on hindlimb kinematics in slope walkin	10.1007/s00221-007-0938-8	2007	Maas	71	0.502864	0.509269	4	task5import
W2021282412	Identification of Minimal Neuronal Networks Involved in Flexor-Extensor Alternation in the Mammalian Spinal Cord	10.1016/j.neuron.2011.07.011	2011	Talpalar	98	0.497724	0.501101	2	rest383
W1977331952	What mechanisms coordinate leg movement in walking arthropods?	10.1016/0166-2236(90)90057-h	1990	Cruse	458	0.509219	0.503685	1	originals99
W2026014826	Activity of vestibulospinal neurons during locomotion.	10.1016/0006-8993(72)90007-8	1972	Orlovsky	223	0.498233	0.504606	4	rest383
W2103103180	Synaptic control of hindlimb motoneurones during three forms of the fictive scratch reflex in the turtle.	10.1113/jphysiol.1988.sp017281	1988	Robertson	88	0.500505	0.499109	2	originals99
W1972697076	Simulations of neuromuscular control in lamprey swimming	10.1098/rstb.1999.0441	1999	Leeuwen	154	0.506430	0.500713	1	originals99
W1497688683	Human postural sway results from frequent, ballistic bias impulses by soleus and gastrocnemius	10.1113/jphysiol.2004.076307	2005	Loram	343	0.510723	0.513662	5	task5import
W1975840128	Dynamic simulation of insect walking.	10.1016/j.asd.2004.05.002	2004	Ekeberg	150	0.508371	0.503557	1	rest383
W2132089714	Balancing of humanoid robot using contact force/moment control by task-oriented whole body control framework	10.1007/s10514-015-9509-1	2015	Lee	57	0.997554	0.549397		task5import
W3115906145	Robotics Application of a Method for Analytically Computing Infinitesimal Phase Response Curves	10.1007/978-3-030-64313-3_12	2020	Fitzpatrick	2	0.509231	0.502051	1	rest383
W1498291975	General Principles of Rhythmogenesis in Central Pattern Generator Networks	10.1016/b978-0-444-53613-6.00014-9	2010	Harris-Warrick	97	0.502583	0.496846	2	task5import
W2115866269	Modeling the spinal cord neural circuitry controlling cat hindlimb movement during locomotion	10.1016/s0925-2312(02)00832-9	2003	Ivashko	57	0.505745	0.502358	1	originals99
W2171073614	Simple robot suggests physical interlimb communication is essential for quadruped walking	10.1098/rsif.2012.0669	2013	Owaki	189	0.504896	0.500738	1	rest383
W2056636841	Group I disynaptic excitation of cat hindlimb flexor and bifunctional motoneurones during fictive locomotion.	10.1111/j.1469-7793.2000.t01-1-00549.x	2000	Quevedo	65	0.501052	0.505587	3	rest383
nodoi:rec3HghAPeu0ml7s9	Hybrid terrain-adaptive lower-extremity systems		2009	Herr	0	0.994502	0.573944		task5import
W2100605646	Identification of human balance control in standing	10.1109/icsmc.2004.1400711	2004	van der Kooij	15	0.516949	0.520714	5	task5import
W2749701166	Adaptive Control Strategies for Interlimb Coordination in Legged Robots: A Review	10.3389/fnbot.2017.00039	2017	Aoi	117	0.506280	0.502586	1	rest383
nodoi:rec3bT3OcdqqGQ2dY	The Circuitry of the Human Spinal Cord: Its Role in Motor Control and Movement Disorders		2005	Pierrot-Deseilligny	0	0.990240	0.598311		demo50
W4412513713	A multi-Layered neural control framework: Combining central pattern generators utilizing muscle synergy Theory and incor	10.1016/j.engappai.2025.111811	2025	Mo	0	0.504522	0.497101	7	task5import
W4311527722	Biomechanical and Sensory Feedback Regularize the Behavior of Different Locomotor Central Pattern Generators	10.3390/biomimetics7040226	2022	Deng	8	0.505897	0.501469	1	demo50
W2009740879	Tapping into spinal circuits to restore motor function.	10.1016/s0165-0173(99)00008-9	1999	Barbeau	213	0.501633	0.506309	3	rest383
W2563573812	Robustness, flexibility, and sensitivity in a multifunctional motor control model	10.1007/s00422-016-0704-8	2017	Lyttle	46	0.510891	0.501874	1	demo50
W2012864489	Synchronization and desynchronization of neural oscillators	10.1016/s0893-6080(99)00068-4	1999	Tonnelier	48	0.523591	0.492014	1	task5import
W7133567390	Design, Modeling and Direction Control of a Wire-Driven Robotic Fish Based on a 2-DoF Crank-Slider Mechanism	10.48550/arxiv.2603.02851	2026	Wang	0	0.984778	0.622437		task5import
W1974785638	Asymmetric Operation of the Locomotor Central Pattern Generator in the Neonatal Mouse Spinal Cord	10.1152/jn.90729.2008	2008	Endo	70	0.499032	0.501723	2	rest383
W2081213294	Locomotion of snake-like robots using adaptive neural oscillators	10.1007/s11370-009-0049-4	2010	Ryu	34	0.511506	0.498528	1	task5import
W1985559627	The mammalian central pattern generator for locomotion	10.1016/j.brainresrev.2009.08.002	2009	Guertin	256	0.501254	0.501789	7	rest383
W2017516920	Entrainment of the locomotor rhythm by group Ib afferents from ankle extensor muscles in spinal cats.	10.1007/bf00230939	1992	Pearson	180	0.501792	0.505785	3	rest383
W2077739433	Prominent Role of the Spinal Central Pattern Generator in the Recovery of Locomotion after Partial Spinal Cord Injuries	10.1523/jneurosci.5692-07.2008	2008	Barriere	228	0.497743	0.503207	4	task5import
W2085531075	Phase dependent reflex reversal during walking in chronic spinal cats	10.1016/0006-8993(75)91013-6	1975	Forssberg	616	0.501592	0.505294	3	rest383
W3200789412	Investigating the role of low level reinforcement reflex loops in insect locomotion.	10.1088/1748-3190/ac28ea	2021	Goldsmith	11	0.511361	0.502269	1	rest383
W101771737	Networks of spiking neurons: The third generation of neural network models	10.1016/s0893-6080(97)00011-7	1997	Maass	1325	0.978129	0.646263		task5import
W7128908190	Neuromuscular Basis of Kinematic Adaptations During Bidirectional Walking	10.64898/2026.02.11.705376	2026	Mojtabavi	0	0.495743	0.505617	4	task5import
W2077678057	Muscle modes during shifts of the center of pressure by standing persons: effect of instability and additional support	10.1007/s00221-003-1812-y	2004	Krishnamoorthy	115	0.508704	0.512971	5	task5import
W2472109575	Discharges of single hindlimb afferents in the freely moving cat.	10.1152/jn.1976.39.5.1090	1976	Procházka	300	0.502615	0.505737	3	rest383
nodoi:rec4ilH82EGchz0uJ	Method for using a model-based controller for a robotic leg		2016	Herr	0	0.970310	0.669731		task5import
W2029517350	A connectionist central pattern generator for the aquatic and terrestrial gaits of a simulated salamander	10.1007/s004220000211	2001	Ijspeert	355	0.507523	0.499579	1	task5import
W2093686814	An adaptive model of sensory integration in a dynamic environment applied to human stance control	10.1007/s004220000196	2000	Kooij	258	0.513289	0.516501	5	task5import
W3048436979	Control for multifunctionality: bioinspired control based on feeding in Aplysia californica	10.1007/s00422-020-00851-9	2020	Webster-Wood	31	0.509807	0.500676	1	rest383
W4211253905	Estimation of Quasi-Stiffness of the Human Knee in the Stance Phase of Walking	10.1371/journal.pone.0059993	2013	Shamaei	102	0.506684	0.513677	1	task5import
W1981746040	Increased amplitude of cutaneous reflexes during human running as compared to standing.	10.1016/0006-8993(93)90903-z	1993	Duysens	127	0.500468	0.507775	3	rest383
doi:10.1109/tbme.2011.2106784.application	Application of a rat hindlimb model: a prediction of force spaces reachable through stimulation of nerve fascicles	10.1109/tbme.2011.2106784.application	2011	Johnson	0	0.961340	0.692784		task5import
W1814966798	Golgi tendon organs in mammalian skeletal muscle: functional properties and central actions	10.1152/physrev.1992.72.3.623	1992	Jami	597	0.504599	0.503256	3	rest383
W2334963168	Fictive motor patterns in chronic spinal cats	10.1152/jn.1991.66.6.1874	1991	Pearson	240	0.500830	0.503847	4	rest383
W2286606309	Sensory feedback by peripheral nerve stimulation improves task performance in individuals with upper limb loss using a m	10.1088/1741-2560/13/1/016001	2016	Schiefer	263	0.507686	0.484351	6	task5import
W7164201789	A Spiking Neural Architecture for Coordinating Arm and Locomotor Control	10.48550/arxiv.2606.11034	2026	Steffen	0	0.951241	0.715365		task5import
W1996789949	Interlimb coordination during fictive locomotion in the thalamic cat.	10.1007/bf00228795	1990	Orsal	55	0.499550	0.503515	4	demo50
W2020442754	Sensory Modulation of Locomotor-Like Membrane Oscillations in Hb9-Expressing Interneurons	10.1152/jn.00996.2009	2010	Hinckley	22	0.498835	0.502593	3	rest383
W2082485258	The use of state-dependent modulation of spinal reflexes as a tool to investigate the organization of spinal interneuron	10.1007/s002210050847	1999	Burke	145	0.500217	0.505521	3	rest383
W1738815258	Evolution and Development of a Central Pattern Generator for the Swimming of a Lamprey	10.1162/106454699568773	1999	Ijspeert	5	0.940037	0.737419		task5import
W2150681916	Firing Properties of Identified Interneuron Populations in the Mammalian Hindlimb Central Pattern Generator	10.1523/jneurosci.22-22-09961.2002	2002	Butt	135	0.500134	0.500280	2	rest383
W2064257383	Organization of mammalian locomotor rhythm and pattern generation	10.1016/j.brainresrev.2007.08.006	2008	McCrea	712	0.501824	0.502565	2	originals99
W2141974690	Functionally complex muscles of the cat hindlimb. IV. Intramuscular distribution of movement command signals and cutaneo	10.1007/bf00229407	1991	Pratt	179	0.501912	0.506389	4	rest383
W1892497541	A robust controller for manipulator driven by artificial muscle actuator	10.1109/cca.1996.558917	1996	Cai	27	0.927756	0.758892		task5import
W2060549368	Organization of functional synaptic connections between medullary reticulospinal neurons and lumbar descending commissur	10.1523/jneurosci.5486-10.2011	2011	Szokol	35	0.496572	0.498891	2	rest383
W4250757151	Control Engineering	10.1007/978-981-10-8297-9	2019	Keviczky	47	0.914429	0.779732		task5import
W2080662842	Modulation of forelimb and hindlimb muscle activity during quadrupedal tied-belt and split-belt locomotion in intact cat	10.1016/j.neuroscience.2014.12.084	2015	Frigon	61	0.498473	0.502893	4	originals99
W2020910495	Main characteristics of the hindlimb locomotor cycle in the decorticate cat with special reference to bifunctional muscl	10.1016/0006-8993(80)90207-3	1980	Perret	250	0.501422	0.503996	4	rest383
W2888657694	Role of muscle spindle feedback in regulating muscle activity strength during walking at different speed in mice.	10.1152/jn.00250.2018	2018	Mayer	53	0.501564	0.506088	3	demo50
W2093601288	Neuromodulation and flexibility in Central Pattern Generator networks	10.1016/j.conb.2011.05.011	2011	Harris-Warrick	238	0.500572	0.497743	2	task5import
W2106518363	A Limited Set of Muscle Synergies for Force Control During a Postural Task	10.1152/jn.00681.2004	2005	Ting	714	0.505538	0.506920	5	task5import
W2216509810	Human upright posture control models based on multisensory inputs; in fast and slow dynamics	10.1016/j.neures.2015.12.002	2016	Chiba	207	0.511854	0.515628	5	task5import
W4306168946	Intra-muscle Synergies Stabilizing Reflex-mediated Force Changes	10.1016/j.neuroscience.2022.10.009	2022	Madarshahian	46	0.505499	0.511557	5	originals99
W2336047199	Stimulation pattern that maximizes force in paralyzed and control whole thenar muscles	10.1152/jn.2002.87.5.2271	2002	Griffin	38	0.507090	0.289897	17	task5import
W1507199205	The neuromechanical tuning hypothesis	10.1016/s0079-6123(06)65016-4	2007	Prochazka	53	0.504576	0.502533	6	originals99
W2126341869	Quantifying Dynamic Stability and Maneuverability in Legged Locomotion	10.1093/icb/42.1.149	2002	Full	258	0.508983	0.507749	1	task5import
W2000291657	Stability Analysis of Legged Locomotion Models by Symmetry-Factored Return Maps	10.1177/0278364904047389	2004	Altendorfer	91	0.516231	0.519186	1	task5import
W2900493819	Modular organization of murine locomotor pattern in the presence and absence of sensory feedback from muscle spindles	10.1113/jp277515	2019	Santuz	79	0.504441	0.503002	2	originals99
W7164476964	Unified comparison of spinal locomotion control architectures in neuromechanical simulations	10.64898/2026.06.09.731213	2026	Ton	0	0.900087	0.799887		task5import
nodoi:rec7I2DYb4ZhTeZx0	The functional role of triceps during human locomotion		2013	Honeine	0	0.884766	0.819308		task5import
W2048690171	Effects of ankle and hip muscle afferent inputs on rhythm generation during fictive locomotion.	10.1152/jn.01028.2009	2010	Frigon	34	0.501933	0.505023	3	rest383
W2133149447	The human spinal cord interprets velocity-dependent afferent input during stepping	10.1093/brain/awh252	2004	Beres-Jones	123	0.500750	0.507137	3	rest383
W2034951262	Genetic Ablation of V2a Ipsilateral Interneurons Disrupts Left-Right Locomotor Coordination in Mammalian Spinal Cord	10.1016/j.neuron.2008.08.009	2008	Crone	366	0.499318	0.500163	2	rest383
W2145184960	Multiple Rhythmic States in a Model of the Respiratory Central Pattern Generator	10.1152/jn.90958.2008	2009	Rubin	166	0.504086	0.498196	2	task5import
W2090388215	Sensory Feedback Induced by Front-Leg Stepping Entrains the Activity of Central Pattern Generators in Caudal Segments of	10.1523/jneurosci.3155-08.2009	2009	Borgmann	118	0.507848	0.502239	1	task5import
W2331669848	Control strategies of 3-cell Central Pattern Generator via global stimuli	10.1038/srep23622	2016	Lozano	19	0.509991	0.490019	6	task5import
W2136465646	Degradation of mouse locomotor pattern in the absence of proprioceptive sensory feedback	10.1073/pnas.1419045111	2014	Akay	303	0.502031	0.502883	2	originals99
W4220802896	Control of fore- and hindlimb movements and their coordination during quadrupedal locomotion across speeds in adult spin	10.1089/neu.2022.0042	2022	Audet	13	0.499035	0.504457	4	demo50
W7128168237	A method to study and enhance the energy efficiency of soft electrostatic actuators	10.1073/pnas.2527676123	2026	Zhang	3	0.868502	0.837948		task5import
W2014061840	Phasic gain control of reflexes from the dorsum of the paw during spinal locomotion.	10.1016/0006-8993(77)90710-7	1977	Forssberg	326	0.499791	0.504244	4	rest383
W2323579419	Organization of pontine reticulospinal inputs to motoneurons controlling axial and limb muscles in the neonatal mouse.	10.1152/jn.00820.2013	2014	Sivertsen	18	0.493852	0.498863	2	rest383
W4394622613	Changes in intra- and interlimb reflexes from hindlimb cutaneous afferents after staggered thoracic lateral hemisections	10.1113/jp286151	2024	Mari	18	0.497511	0.505438	4	digest20
W4281385242	Inhibitory interneurons within the deep dorsal horn integrate convergent sensory input to regulate motor performance	10.1101/2022.05.21.492933	2022	Ozeri-Engelhard	5	0.499904	0.503232	2	rest383
W1994097308	A Role for Hip Position in Initiating the Swing-to-Stance Transition in Walking Cats	10.1152/jn.00511.2005	2005	McVea	86	0.503373	0.503991	3	originals99
W2086692441	Sensory regulation of stance-to-swing transition in generation of adaptive human walking: A simulation study	10.1016/j.robot.2011.12.005	2012	Aoi	19	0.505140	0.503778	1	rest383
W2052812788	The convergence of monosynaptic excitatory afferents on to many different species of alpha motoneurones	10.1113/jphysiol.1957.sp005794	1957	Eccles	722	0.500310	0.505864	3	rest383
W2145648903	Control of oscillation periods and phase durations in half-center central pattern generators: a comparative mechanistic 	10.1007/s10827-008-0124-4	2009	Daun	134	0.505614	0.500930	1	originals99
W2114010055	Processing of Horizontal Optic Flow in Three Visual Interneurons of the Drosophila Brain	10.1152/jn.00950.2009	2010	Schnell	158	0.851337	0.855760		task5import
W1977745889	The Ia afferent feedback of a given movement evokes the illusion of the same movement when returned to the subject via m	10.1007/s00221-005-0325-2	2006	Albert	84	0.504689	0.487569	6	task5import
W1972125409	Short latency, non-reciprocal group I inhibition is reduced during the stance phase of walking in humans.	10.1016/s0006-8993(96)00977-8	1996	Stephens	88	0.501344	0.507392	3	rest383
W4367053810	Spinal cords: Symphonies of interneurons across species	10.3389/fncir.2023.1146449	2023	Wilson	38	0.500102	0.500416	2	rest383
W2104865505	Force Regulation of Ankle Extensor Muscle Activity in Freely Walking Cats	10.1152/jn.90918.2008	2009	Donelan	61	0.503729	0.506199	3	rest383
W2024621775	Influence of Stance Width on Frontal Plane Postural Dynamics and Coordination in Human Balance Control	10.1152/jn.00916.2009	2010	Goodworth	86	0.514197	0.516525	5	task5import
W2196314719	Reflex control of locomotion as revealed by stimulation of cutaneous afferents in spontaneously walking premammillary ca	10.1152/jn.1977.40.4.737	1977	Duysens	166	0.500920	0.503020	3	rest383
W2215040991	The Role of Proprioceptive Feedback in the Regulation and Adaptation of Locomotor Activity	10.1007/978-1-4615-0713-0_40	2002	Lam	111	0.503348	0.504849	3	originals99
W2798923554	Adaptation after vastus lateralis denervation in rats demonstrates neural regulation of joint stresses and strains	10.7554/elife.38215	2018	Alessandro	37	0.503382	0.510701	5	task5import
W1971990035	The initiation of the swing phase in human infant stepping: importance of hip position and leg loading	10.1111/j.1469-7793.2000.00389.x	2000	Pang	196	0.502432	0.505298	3	rest383
W2070838887	Simplifying the complexities of maintaining balance	10.1109/memb.2003.1195698	2003	Peterka	142	0.512754	0.511943	5	task5import
W2990279129	Phase-Dependent Response to Afferent Stimulation During Fictive Locomotion: A Computational Modeling Study.	10.3389/fnins.2019.01288	2019	Fujiki	8	0.503527	0.503106	3	rest383
W2921103174	Diversity of reticulospinal systems in mammals	10.1016/j.cophys.2019.03.001	2019	Perreault	21	0.491977	0.499230	2	demo50
W2042314925	A neuromechanical simulation of insect walking and transition to turning of the cockroach Blaberus discoidalis	10.1007/s00422-013-0573-3	2014	Szczecinski	68	0.509769	0.503146	1	originals99
W2012701167	Automated neuron model optimization techniques: a review	10.1007/s00422-008-0257-6	2008	Van Geit	177	0.519732	0.495905	6	task5import
W2563835119	A postural control model incorporating multisensory inputs for maintaining a musculoskeletal model in a stance posture	10.1080/01691864.2016.1266095	2017	Jiang	16	0.510685	0.514842	5	task5import
nodoi:rec9s9QNUNgTbbtQX	Neuromechanical Modeling of Posture and Locomotion		2015	Prilutsky	0	0.833312	0.872702		originals99
W2137983211	Multilayer feedforward networks are universal approximators	10.1016/0893-6080(89)90020-8	1989	Hornik	21727	0.297544	0.435717	11	task5import
W2029147509	Internal models and neural computation in the vestibular system	10.1007/s00221-009-2054-4	2009	Green	78	0.508978	0.517370	5	task5import
W2079636899	Designing responsive pattern generators: stable heteroclinic channel cycles for modeling and control	10.1088/1748-3190/10/2/026001	2015	Horchler	37	0.512997	0.504536	1	rest383
nodoi:recAChnKIPJQQ8OgE	Prosthetic, orthotic or exoskeleton device		2013	Herr	0	0.814472	0.888732		task5import
W2285007172	An electronic implementation for Morris–Lecar neuron model	10.1007/s11071-016-2647-y	2016	Hu	78	0.517407	0.490870	6	task5import
W3036737820	Neurodynamic modeling of the fruit fly Drosophila melanogaster.	10.1088/1748-3190/ab9e52	2020	Goldsmith	42	0.511860	0.502639	1	rest383
W1987395380	From neuron to behavior: dynamic equation-based prediction of biological processes in motor control	10.1007/s00422-011-0446-6	2011	Daun-Gruhn	46	0.507800	0.501670	1	rest383
W2168071184	Common Principles of Motor Control in Vertebrates and Invertebrates	10.1146/annurev.ne.16.030193.001405	1993	Pearson	581	0.504707	0.503682	1	rest383
W2053049601	In Vitro Reconstruction of the Respiratory Central Pattern Generator of the Mollusk <i>Lymnaea</i>	10.1126/science.2218532	1990	Syed	402	0.494418	0.498449	7	task5import
W4221095482	Diversified physiological sensory input connectivity questions the existence of distinct classes of spinal interneurons	10.1016/j.isci.2022.104083	2022	Kohler	10	0.497423	0.502545	2	originals99
W1972010139	Loading the Limb During Rhythmic Leg Movements Lengthens the Duration of Both Flexion and Extension in Human Infants	10.1152/jn.00891.2006	2007	Musselman	37	0.499869	0.505642	3	rest383
W2252659729	The capsular ligaments provide more hip rotational restraint than the acetabular labrum and the ligamentum teres	10.1302/0301-620x.97b4.34638	2015	van Arkel	129	0.794861	0.903811		task5import
W2267725143	Could Different Directions of Infant Stepping Be Controlled by the Same Locomotor Central Pattern Generator?	10.1152/jn.2000.83.5.2814	2000	Lamb	106	0.504144	0.505979	7	task5import
W4402949867	Changes in intra- and interlimb reflexes from forelimb cutaneous afferents after staggered thoracic lateral hemisections	10.1113/jp286808	2024	Mari	7	0.497043	0.505409	4	digest20
W2005295908	Mechanical models for insect locomotion: dynamics and stability in the horizontal plane I. Theory	10.1007/s004220000181	2000	Schmitt	208	0.513744	0.513935	1	task5import
W1555716241	Mechanosensory Feedback in Walking: From Joint Control to Locomotor Patterns	10.1016/s0065-2806(07)34004-6	2007	Büschges	73	0.506737	0.503770	1	rest383
W1942759249	Dynamic response of human muscle spindle afferents to stretch	10.1152/jn.1990.63.6.1297	1990	Edin	201	0.506967	0.495964	6	task5import
W2901138442	Adaptive hindlimb split-belt treadmill walking in rats by controlling basic muscle activation patterns via phase resetti	10.1038/s41598-018-35714-8	2018	Fujiki	31	0.502583	0.503190	1	rest383
W2022437069	Disynaptic group I excitation of synergist ankle extensor motoneurones during fictive locomotion in the cat.	10.1113/jphysiol.1995.sp020897	1995	McCrea	168	0.501552	0.505322	3	rest383
W2153487752	The Effects of Spike Frequency Adaptation and Negative Feedback on the Synchronization of Neural Oscillators	10.1162/08997660152002861	2001	Ermentrout	242	0.774529	0.917902		task5import
W1996828753	Integration of posture and rhythmic motion controls in quadrupedal dynamic walking using phase modulations based on leg 	10.1007/s10514-009-9172-5	2010	Maufroy	75	0.507213	0.506304	1	task5import
W2082605003	The locomotion of the low spinal cat. II. Interlimb coordination	10.1111/j.1748-1716.1980.tb06534.x	1980	Forssberg	359	0.500617	0.503592	4	rest383
nodoi:recBhbcDEAqAib5Cf	Controlling torque in a prosthesis or orthosis		2011	Herr	0	0.753524	0.930970		task5import
W1988407123	Dynamic Regulation of Sensorimotor Integration in Human Postural Control	10.1152/jn.00516.2003	2004	Peterka	625	0.512171	0.512095	5	task5import
W2939798781	Age and sex differences in human balance performance from 6-18 years of age: A systematic review and meta-analysis	10.1371/journal.pone.0214434	2019	Schedler	96	0.521823	0.514713	5	task5import
W2340754523	Ia inhibitory interneurons and Renshaw cells as contributors to the spinal mechanisms of fictive locomotion.	10.1152/jn.1987.57.1.56	1987	Pratt	220	0.499381	0.502204	2	rest383
W2058865321	Effects of combining static and dynamic fusimotor stimulation on the response of the muscle spindle primary ending to si	10.1113/jphysiol.1977.sp011840	1977	Hulliger	170	0.504151	0.491103	6	task5import
W2984132113	Propriospinal Neurons: Essential Elements of Locomotor Control in the Intact and Possibly the Injured Spinal Cord.	10.3389/fncel.2019.00512	2019	Laliberté	84	0.496940	0.501566	2	rest383
W2029036884	The Persistent Sodium Current Generates Pacemaker Activities in the Central Pattern Generator for Locomotion and Regulat	10.1523/jneurosci.1437-08.2008	2008	Tazerart	181	0.499198	0.498491	2	task5import
W4220868119	BirdBot achieves energy-efficient gait with minimal control using avian-inspired leg clutching	10.1126/scirobotics.abg4055	2022	Badri-Spröwitz	114	0.508626	0.512822	5	task5import
W2604301674	Nonlinear Modulation of Cutaneous Reflexes with Increasing Speed of Locomotion in Spinal Cats	10.1523/jneurosci.3042-16.2017	2017	Hurteau	31	0.498235	0.505207	4	originals99
W4385751984	Integration of feedforward and feedback control in the neuromechanics of vertebrate locomotion: a review of experimental	10.1242/jeb.245784	2023	Ijspeert	85	0.504144	0.503656	1	rest383
W165335459	Simulated Neural Dynamics Produces Adaptive Stepping and Stable Transitions in a Robotic Leg	10.1007/978-3-319-09435-9_15	2014	Klein	1	0.509831	0.501508	1	rest383
